date,cdcweek,sitespecific,site,subsample,species,trapcount,ddm14,pt14,rha14,ttmax,ttmin,windspd
2021-08-09,33,Shoal Lake 1,Shoal Lake,FALSE,Oc. dorsalis,0,7.16,1.4,67,19.7,15.1,10.7
2021-08-10,33,Shoal Lake 1,Shoal Lake,FALSE,Oc. dorsalis,0,7.32,9.3,68,22.2,11.7,18.3
2021-08-16,34,Shoal Lake 1,Shoal Lake,FALSE,Oc. dorsalis,6,6.24,12.3,68,NA,NA,10.2
2021-08-17,34,Shoal Lake 1,Shoal Lake,FALSE,Oc. dorsalis,1,6.41,12.3,67,25.5,15.1,14.3
2021-08-23,35,Shoal Lake 1,Shoal Lake,FALSE,Oc. dorsalis,0,4.93,100.2,75,17.5,10.3,17.6
2021-08-24,35,Shoal Lake 1,Shoal Lake,FALSE,Oc. dorsalis,0,4.39,92.3,75,14.8,7.4,14.2
2021-08-30,36,Shoal Lake 1,Shoal Lake,FALSE,Oc. dorsalis,0,2.49,110.8,83,24.2,5.7,9.6
2021-08-31,36,Shoal Lake 1,Shoal Lake,FALSE,Oc. dorsalis,0,2.26,110.8,83,25,11.6,19.6
2021-05-31,23,Souris 4,Souris,FALSE,Oc. dorsalis,0,2.44,20.8,61,25.9,-0.7,8.5
2021-06-01,23,Souris 4,Souris,FALSE,Oc. dorsalis,0,2.72,20.8,61,29,7.4,16.9
2021-06-07,24,Souris 4,Souris,FALSE,Oc. dorsalis,2,2.71,4.6,50,24,5.2,11.3
2021-06-08,24,Souris 4,Souris,FALSE,Oc. dorsalis,4,3.6,4.6,50,29.7,10.3,19.4
2021-06-14,25,Souris 4,Souris,FALSE,Oc. dorsalis,3,5.49,92.3,58,27.8,9.1,11.1
2021-06-15,25,Souris 4,Souris,FALSE,Oc. dorsalis,2,5.57,92.3,59,28,10.7,14.3
2021-06-21,26,Souris 4,Souris,FALSE,Oc. dorsalis,1,6.26,91.2,67,18,1.4,16.4
2021-06-22,26,Souris 4,Souris,FALSE,Oc. dorsalis,5,5.64,91.2,67,26.1,7.5,13.4
2021-06-28,27,Souris 4,Souris,TRUE,Oc. dorsalis,48,5.09,10.3,65,25.2,10.2,10.5
2021-06-29,27,Souris 4,Souris,TRUE,Oc. dorsalis,52,5.09,10.3,66,28.2,11.8,11.6
2021-07-05,28,Souris 4,Souris,FALSE,Oc. dorsalis,46,6.11,10,68,25.5,12.6,16.9
2021-07-06,28,Souris 4,Souris,FALSE,Oc. dorsalis,3,6.77,10.3,69,15.4,6.2,16.1
2021-07-12,29,Souris 4,Souris,FALSE,Oc. dorsalis,6,7.24,0.3,70,27.6,12.9,16.1
2021-07-13,29,Souris 4,Souris,FALSE,Oc. dorsalis,9,7.54,1.7,70,27,10.6,10.5
2021-07-19,30,Souris 4,Souris,FALSE,Oc. dorsalis,6,7.66,21.3,72,22.6,16.9,19.7
2021-07-20,30,Souris 4,Souris,FALSE,Oc. dorsalis,0,7.54,21,73,21,16.6,17.7
2021-07-26,31,Souris 4,Souris,FALSE,Oc. dorsalis,1,9.61,29.2,76,27.1,12.3,10
2021-07-27,31,Souris 4,Souris,FALSE,Oc. dorsalis,1,9.33,27.8,75,30.2,10.8,11
2021-08-03,32,Souris 4,Souris,FALSE,Oc. dorsalis,1,8.58,8.5,72,30.4,11.6,10
2021-08-04,32,Souris 4,Souris,FALSE,Oc. dorsalis,1,8.02,6.4,70,29.6,17.8,18.4
2021-08-09,33,Souris 4,Souris,FALSE,Oc. dorsalis,2,7.54,0.3,67,18.5,14.9,13.1
2021-08-10,33,Souris 4,Souris,FALSE,Oc. dorsalis,0,7.69,51.6,69,24.6,11.8,19.3
2021-08-16,34,Souris 4,Souris,FALSE,Oc. dorsalis,0,6.76,51.3,69,33.5,15,12.4
2021-08-17,34,Souris 4,Souris,FALSE,Oc. dorsalis,0,6.82,51.3,68,25.6,15.1,19.1
2021-08-23,35,Souris 4,Souris,FALSE,Oc. dorsalis,0,6.5,140.5,75,19.1,11,19.8
2021-08-24,35,Souris 4,Souris,FALSE,Oc. dorsalis,0,6.11,89.2,74,16,7.1,16.5
2021-08-30,36,Souris 4,Souris,FALSE,Oc. dorsalis,1,3.91,110.6,82,24.7,5.1,10.4
2021-08-31,36,Souris 4,Souris,FALSE,Oc. dorsalis,0,3.67,110.6,83,26.4,10.4,17.8
2021-05-31,23,Virden 3,Virden,FALSE,Oc. dorsalis,0,2.64,24.8,59,25.8,2,8.3
2021-06-01,23,Virden 3,Virden,FALSE,Oc. dorsalis,0,2.73,24.8,59,29.1,8.2,12.3
2021-06-07,24,Virden 3,Virden,FALSE,Oc. dorsalis,0,3.85,3,46,26.8,6.9,12.5
2021-06-08,24,Virden 3,Virden,FALSE,Oc. dorsalis,0,4.77,0.9,45,NA,NA,16.9
2021-06-14,25,Virden 3,Virden,FALSE,Oc. dorsalis,0,6.08,36.1,52,28.9,8.8,8.8
2021-06-15,25,Virden 3,Virden,FALSE,Oc. dorsalis,0,6.29,36.1,53,30.2,10.3,15.3
2021-06-21,26,Virden 3,Virden,FALSE,Oc. dorsalis,1,6.23,37.5,60,19.8,2.3,13.7
2021-06-22,26,Virden 3,Virden,FALSE,Oc. dorsalis,2,5.63,37,60,28.5,8.8,11.6
2021-06-29,27,Virden 3,Virden,TRUE,Oc. dorsalis,8,6.03,26.3,60,27.3,12.8,6.7
2021-07-05,28,Virden 3,Virden,TRUE,Oc. dorsalis,0,7.04,24.5,63,27.4,13,11.3
2021-07-06,28,Virden 3,Virden,FALSE,Oc. dorsalis,1,7.72,27,65,17.3,7.8,16
2021-07-12,29,Virden 3,Virden,FALSE,Oc. dorsalis,0,8.36,2.8,65,29,13.9,17.6
2021-07-13,29,Virden 3,Virden,TRUE,Oc. dorsalis,0,8.66,3.8,65,28.8,11.1,6.2
2021-07-19,30,Virden 3,Virden,FALSE,Oc. dorsalis,0,9.01,31.8,66,24.1,18.6,20
2021-07-20,30,Virden 3,Virden,FALSE,Oc. dorsalis,1,8.84,30,67,26.4,17.7,16.7
2021-07-26,31,Virden 3,Virden,FALSE,Oc. dorsalis,0,11.15,32.7,68,29.5,12.5,13.7
2021-07-27,31,Virden 3,Virden,FALSE,Oc. dorsalis,0,10.86,31.7,68,32,10.9,11.9
2021-08-03,32,Virden 3,Virden,FALSE,Oc. dorsalis,3,10.04,3,65,32.8,14.4,7.3
2021-08-04,32,Virden 3,Virden,FALSE,Oc. dorsalis,0,9.58,1.7,62,31.2,17.4,15.5
2021-08-09,33,Virden 3,Virden,FALSE,Oc. dorsalis,0,9.14,0,60,19.7,13.3,12
2021-08-10,33,Virden 3,Virden,FALSE,Oc. dorsalis,0,9.41,27.6,61,25.7,10.6,14.5
2021-08-16,34,Virden 3,Virden,FALSE,Oc. dorsalis,0,8.44,27.6,60,36.8,14,10.3
2021-08-17,34,Virden 3,Virden,FALSE,Oc. dorsalis,0,8.59,27.6,60,27.3,14.8,18.1
2021-08-23,35,Virden 3,Virden,FALSE,Oc. dorsalis,0,7.76,121.2,68,20.6,12.6,17.7
2021-08-24,35,Virden 3,Virden,FALSE,Oc. dorsalis,0,7.16,93.6,68,19.1,10.6,15.4
2021-08-30,36,Virden 3,Virden,FALSE,Oc. dorsalis,0,5.27,97.7,78,28.1,7.2,10.5
2021-08-31,36,Virden 3,Virden,FALSE,Oc. dorsalis,0,5.02,97.7,78,27.9,10.7,15.5
2020-06-24,26,Altona,Altona,FALSE,Oc. dorsalis,4,5.54,19.6,64,26.6,8.7,5.5
2020-07-01,27,Altona,Altona,FALSE,Oc. dorsalis,26,8.06,62.7,67,27.7,17.9,18.6
2020-07-08,28,Altona,Altona,FALSE,Oc. dorsalis,0,10.99,52.7,67,27.4,17.2,14.2
2020-07-01,27,Altona 2,Altona,FALSE,Oc. dorsalis,21,8.06,62.7,67,27.7,17.9,18.6
2020-07-22,30,Altona 2,Altona,FALSE,Oc. dorsalis,0,7.81,76.5,69,24.3,10.1,14.3
2020-07-29,31,Altona 2,Altona,FALSE,Oc. dorsalis,5,8.22,9.7,70,26.9,9.5,4.5
2020-08-05,32,Altona 2,Altona,FALSE,Oc. dorsalis,0,7.8,6.5,69,27.4,11.8,10.9
2020-07-15,29,Altona 4,Altona,FALSE,Oc. dorsalis,110,9.86,78.5,69,26,14.3,19.1
2020-07-22,30,Altona 4,Altona,FALSE,Oc. dorsalis,0,7.81,76.5,69,24.3,10.1,14.3
2020-07-23,30,Altona 4,Altona,FALSE,Oc. dorsalis,0,7.44,67.9,70,26.1,14.8,22.3
2020-07-24,30,Altona 4,Altona,FALSE,Oc. dorsalis,0,7.44,67.9,71,32.7,20.6,16.8
2020-07-29,31,Altona 4,Altona,TRUE,Oc. dorsalis,8,8.22,9.7,70,26.9,9.5,4.5
2020-08-05,32,Altona 4,Altona,FALSE,Oc. dorsalis,7,7.8,6.5,69,27.4,11.8,10.9
2020-06-01,23,Boissevain 2,Boissevain,FALSE,Oc. dorsalis,260,4.24,0.5,57,29,16.5,18
2020-06-02,23,Boissevain 2,Boissevain,FALSE,Oc. dorsalis,200,4.61,0.5,57,27.8,10.4,16
2020-06-08,24,Boissevain 2,Boissevain,FALSE,Oc. dorsalis,30,4.09,14.6,53,25.2,13.3,12.3
2020-06-09,24,Boissevain 2,Boissevain,FALSE,Oc. dorsalis,88,4.48,14.8,53,20.4,9.7,17.9
2020-06-15,25,Boissevain 2,Boissevain,FALSE,Oc. dorsalis,20,5.45,14.8,56,24.2,12.7,14.8
2020-06-16,25,Boissevain 2,Boissevain,FALSE,Oc. dorsalis,24,5.14,14.8,56,30.1,9.3,15.6
2020-06-22,26,Boissevain 2,Boissevain,FALSE,Oc. dorsalis,3,4.51,13.1,62,20.8,9.7,13.5
2020-06-23,26,Boissevain 2,Boissevain,FALSE,Oc. dorsalis,9,4.23,12.9,62,26,8.2,5.4
2020-06-29,27,Boissevain 2,Boissevain,FALSE,Oc. dorsalis,1,6.33,23,65,28.2,17.7,10.8
2020-06-30,27,Boissevain 2,Boissevain,FALSE,Oc. dorsalis,1,6.65,23.2,67,24.1,18.6,16.3
2020-07-06,28,Boissevain 2,Boissevain,FALSE,Oc. dorsalis,0,9.31,51.8,70,25.6,13.4,8.2
2020-07-07,28,Boissevain 2,Boissevain,FALSE,Oc. dorsalis,0,9.61,51.8,70,28.2,13,11.8
2020-07-13,29,Boissevain 2,Boissevain,FALSE,Oc. dorsalis,34,8.89,52.5,72,26.2,12.2,13.6
2020-07-14,29,Boissevain 2,Boissevain,FALSE,Oc. dorsalis,92,8.62,52.3,71,24,11,18
2020-07-20,30,Boissevain 2,Boissevain,FALSE,Oc. dorsalis,5,7.46,13.4,68,23.4,11.1,7.3
2020-07-21,30,Boissevain 2,Boissevain,FALSE,Oc. dorsalis,10,7.31,34.8,69,22.7,11.7,4.6
2020-07-27,31,Boissevain 2,Boissevain,FALSE,Oc. dorsalis,0,7.63,35.3,72,25.8,12.2,11.5
2020-08-03,32,Boissevain 2,Boissevain,FALSE,Oc. dorsalis,4,7.19,32.7,73,24.9,6.6,11.1
2020-08-04,32,Boissevain 2,Boissevain,FALSE,Oc. dorsalis,9,7.07,11.3,72,25.8,12.8,13.3
2020-08-10,33,Boissevain 2,Boissevain,FALSE,Oc. dorsalis,11,6.64,17.9,69,27,8.3,15.9
2020-08-11,33,Boissevain 2,Boissevain,FALSE,Oc. dorsalis,1,6.54,17.9,68,26.7,8.8,9
2020-08-17,34,Boissevain 2,Boissevain,FALSE,Oc. dorsalis,7,7.09,26.5,67,29,7.6,6.4
2020-08-18,34,Boissevain 2,Boissevain,FALSE,Oc. dorsalis,0,7.28,26.5,67,31.4,17,9.8
2020-08-24,35,Boissevain 2,Boissevain,FALSE,Oc. dorsalis,0,8.11,10.4,68,29.4,9.6,12.5
2020-08-25,35,Boissevain 2,Boissevain,FALSE,Oc. dorsalis,0,8.24,10.4,68,29.7,17.4,12.1
2020-08-31,36,Boissevain 2,Boissevain,FALSE,Oc. dorsalis,0,7.56,8,67,20,4.6,15
2020-06-02,23,Boissevain 4,Boissevain,FALSE,Oc. dorsalis,36,4.61,0.5,57,27.8,10.4,16
2020-06-08,24,Boissevain 4,Boissevain,FALSE,Oc. dorsalis,23,4.09,14.6,53,25.2,13.3,12.3
2020-06-09,24,Boissevain 4,Boissevain,FALSE,Oc. dorsalis,10,4.48,14.8,53,20.4,9.7,17.9
2020-06-15,25,Boissevain 4,Boissevain,FALSE,Oc. dorsalis,23,5.45,14.8,56,24.2,12.7,14.8
2020-06-22,26,Boissevain 4,Boissevain,FALSE,Oc. dorsalis,1,4.51,13.1,62,20.8,9.7,13.5
2020-06-23,26,Boissevain 4,Boissevain,FALSE,Oc. dorsalis,2,4.23,12.9,62,26,8.2,5.4
2020-06-29,27,Boissevain 4,Boissevain,FALSE,Oc. dorsalis,0,6.33,23,65,28.2,17.7,10.8
2020-06-30,27,Boissevain 4,Boissevain,FALSE,Oc. dorsalis,0,6.65,23.2,67,24.1,18.6,16.3
2020-07-06,28,Boissevain 4,Boissevain,FALSE,Oc. dorsalis,0,9.31,51.8,70,25.6,13.4,8.2
2020-07-13,29,Boissevain 4,Boissevain,TRUE,Oc. dorsalis,48,8.89,52.5,72,26.2,12.2,13.6
2020-07-14,29,Boissevain 4,Boissevain,TRUE,Oc. dorsalis,24,8.62,52.3,71,24,11,18
2020-07-20,30,Boissevain 4,Boissevain,FALSE,Oc. dorsalis,8,7.46,13.4,68,23.4,11.1,7.3
2020-07-21,30,Boissevain 4,Boissevain,FALSE,Oc. dorsalis,0,7.31,34.8,69,22.7,11.7,4.6
2020-07-27,31,Boissevain 4,Boissevain,FALSE,Oc. dorsalis,0,7.63,35.3,72,25.8,12.2,11.5
2020-08-02,32,Boissevain 4,Boissevain,FALSE,Oc. dorsalis,0,7.29,32.7,74,24.1,8.4,7.2
2020-08-03,32,Boissevain 4,Boissevain,FALSE,Oc. dorsalis,0,7.19,32.7,73,24.9,6.6,11.1
2020-08-04,32,Boissevain 4,Boissevain,FALSE,Oc. dorsalis,0,7.07,11.3,72,25.8,12.8,13.3
2020-08-10,33,Boissevain 4,Boissevain,FALSE,Oc. dorsalis,0,6.64,17.9,69,27,8.3,15.9
2020-08-11,33,Boissevain 4,Boissevain,FALSE,Oc. dorsalis,0,6.54,17.9,68,26.7,8.8,9
2020-08-17,34,Boissevain 4,Boissevain,FALSE,Oc. dorsalis,0,7.09,26.5,67,29,7.6,6.4
2020-08-24,35,Boissevain 4,Boissevain,FALSE,Oc. dorsalis,0,8.11,10.4,68,29.4,9.6,12.5
2020-08-31,36,Boissevain 4,Boissevain,FALSE,Oc. dorsalis,0,7.56,8,67,20,4.6,15
2021-08-18,34,Boissevain 4,Boissevain,FALSE,Oc. dorsalis,0,9.09,27.6,60,19.2,13.9,25.3
2020-06-01,23,Carberry 3,Carberry,FALSE,Oc. dorsalis,0,4.52,3.7,58,29.6,13.8,27.6
2020-06-08,24,Carberry 3,Carberry,FALSE,Oc. dorsalis,0,3.96,22.4,56,24.8,15.7,10
2020-06-09,24,Carberry 3,Carberry,FALSE,Oc. dorsalis,0,4.31,23.6,57,19.3,11.6,13.8
2020-06-16,25,Carberry 3,Carberry,FALSE,Oc. dorsalis,0,4.79,29.1,64,28.8,8.7,15
2020-06-22,26,Carberry 3,Carberry,FALSE,Oc. dorsalis,0,4.41,8.3,68,19.8,8.5,11.3
2020-06-23,26,Carberry 3,Carberry,FALSE,Oc. dorsalis,0,3.99,7.1,67,25.4,7.2,8.3
2020-06-30,27,Carberry 3,Carberry,FALSE,Oc. dorsalis,0,6.36,15.2,71,29.9,17.5,13.7
2020-07-06,28,Carberry 3,Carberry,FALSE,Oc. dorsalis,0,9.33,86.4,75,NA,NA,9.6
2020-07-07,28,Carberry 3,Carberry,FALSE,Oc. dorsalis,0,9.17,86.4,75,28,12.7,7.5
2020-07-13,29,Carberry 3,Carberry,TRUE,Oc. dorsalis,0,8.79,85.7,78,24.9,13.3,14.4
2020-07-14,29,Carberry 3,Carberry,TRUE,Oc. dorsalis,48,8.41,93.4,78,23.4,11,20.4
2020-07-20,30,Carberry 3,Carberry,FALSE,Oc. dorsalis,1,6.62,21.4,77,21.7,10.4,5.7
2020-07-28,31,Carberry 3,Carberry,FALSE,Oc. dorsalis,0,7.09,18.8,80,26.5,11,9.2
2020-08-04,32,Carberry 3,Carberry,FALSE,Oc. dorsalis,0,7.31,14.5,79,24.4,9.4,9.6
2020-08-05,32,Carberry 3,Carberry,FALSE,Oc. dorsalis,0,7.33,14.5,78,26.5,10.2,5.5
2020-08-17,34,Carberry 3,Carberry,FALSE,Oc. dorsalis,0,6.14,59.1,74,26.4,7.8,5
2020-08-18,34,Carberry 3,Carberry,FALSE,Oc. dorsalis,0,6.23,58.7,74,32,15,5.8
2020-08-24,35,Carberry 3,Carberry,FALSE,Oc. dorsalis,0,7.31,58.6,76,29.7,8.5,9.2
2020-08-25,35,Carberry 3,Carberry,FALSE,Oc. dorsalis,2,7.32,58.6,78,27.2,12.9,8.9
2020-08-31,36,Carberry 3,Carberry,FALSE,Oc. dorsalis,4,6.94,10.8,78,NA,NA,15.7
2020-06-15,25,Carberry 4,Carberry,FALSE,Oc. dorsalis,0,4.96,29.1,63,26.7,12.1,15.3
2020-06-22,26,Carberry 4,Carberry,FALSE,Oc. dorsalis,0,4.41,8.3,68,19.8,8.5,11.3
2020-06-23,26,Carberry 4,Carberry,FALSE,Oc. dorsalis,0,3.99,7.1,67,25.4,7.2,8.3
2020-06-30,27,Carberry 4,Carberry,FALSE,Oc. dorsalis,0,6.36,15.2,71,29.9,17.5,13.7
2020-07-06,28,Carberry 4,Carberry,FALSE,Oc. dorsalis,0,9.33,86.4,75,NA,NA,9.6
2020-07-07,28,Carberry 4,Carberry,FALSE,Oc. dorsalis,0,9.17,86.4,75,28,12.7,7.5
2020-07-13,29,Carberry 4,Carberry,FALSE,Oc. dorsalis,9,8.79,85.7,78,24.9,13.3,14.4
2020-07-14,29,Carberry 4,Carberry,FALSE,Oc. dorsalis,4,8.41,93.4,78,23.4,11,20.4
2020-07-21,30,Carberry 4,Carberry,FALSE,Oc. dorsalis,4,6.91,25.9,78,22.7,10.8,4.9
2020-07-27,31,Carberry 4,Carberry,FALSE,Oc. dorsalis,1,7.12,26.5,80,25.4,12,17.1
2020-08-04,32,Carberry 4,Carberry,FALSE,Oc. dorsalis,0,7.31,14.5,79,24.4,9.4,9.6
2020-08-05,32,Carberry 4,Carberry,FALSE,Oc. dorsalis,0,7.33,14.5,78,26.5,10.2,5.5
2020-08-11,33,Carberry 4,Carberry,FALSE,Oc. dorsalis,0,6.68,3.9,74,25.5,8.9,12.4
2020-08-17,34,Carberry 4,Carberry,FALSE,Oc. dorsalis,0,6.14,59.1,74,26.4,7.8,5
2020-08-18,34,Carberry 4,Carberry,FALSE,Oc. dorsalis,0,6.23,58.7,74,32,15,5.8
2020-08-24,35,Carberry 4,Carberry,FALSE,Oc. dorsalis,0,7.31,58.6,76,29.7,8.5,9.2
2020-08-31,36,Carberry 4,Carberry,FALSE,Oc. dorsalis,0,6.94,10.8,78,18.1,3.9,15.7
2020-05-30,22,Cemetery-BDN,Brandon,FALSE,Oc. dorsalis,62,3.8,3.1,58,21.3,-2.1,12.4
2020-05-31,23,Cemetery-BDN,Brandon,FALSE,Oc. dorsalis,50,3.8,3.1,57,25.8,4.7,21.1
2020-06-07,24,Cemetery-BDN,Brandon,FALSE,Oc. dorsalis,3,3.01,16.2,54,28.9,10.6,27.5
2020-06-13,24,Cemetery-BDN,Brandon,FALSE,Oc. dorsalis,0,3.89,17.1,59,26.3,5.8,25.5
2020-06-14,25,Cemetery-BDN,Brandon,FALSE,Oc. dorsalis,12,4.18,17.1,60,27.8,15.2,29.7
2020-06-20,25,Cemetery-BDN,Brandon,FALSE,Oc. dorsalis,0,4.31,18.4,66,20.1,4,9.7
2020-06-21,26,Cemetery-BDN,Brandon,FALSE,Oc. dorsalis,0,4.32,6.7,65,17.9,9.2,15.8
2020-06-27,26,Cemetery-BDN,Brandon,FALSE,Oc. dorsalis,1,4.76,14.3,65,34.4,12.9,19.3
2020-06-28,27,Cemetery-BDN,Brandon,FALSE,Oc. dorsalis,0,5.3,15.3,65,31.1,16,17
2020-07-04,27,Cemetery-BDN,Brandon,FALSE,Oc. dorsalis,0,7.79,204.5,73,28.6,18.6,14.9
2020-07-05,28,Cemetery-BDN,Brandon,FALSE,Oc. dorsalis,0,8.61,226.7,74,26.8,17.1,11.2
2020-07-11,28,Cemetery-BDN,Brandon,TRUE,Oc. dorsalis,236,9.22,224.8,76,26.1,14.6,8.8
2020-07-18,29,Cemetery-BDN,Brandon,FALSE,Oc. dorsalis,10,7.39,39.8,74,19.4,13.3,15.7
2020-07-19,30,Cemetery-BDN,Brandon,TRUE,Oc. dorsalis,200,6.88,21.8,75,22.9,11.7,13.5
2020-07-26,31,Cemetery-BDN,Brandon,TRUE,Oc. dorsalis,108,7.29,24.5,78,25.1,10.4,21.3
2020-08-01,31,Cemetery-BDN,Brandon,FALSE,Oc. dorsalis,0,7.48,18,78,25.9,11,13
2020-08-02,32,Cemetery-BDN,Brandon,TRUE,Oc. dorsalis,0,7.63,12.4,77,24.7,10.8,9.9
2020-08-08,32,Cemetery-BDN,Brandon,FALSE,Oc. dorsalis,3,7.2,0.7,73,26.7,10,17.2
2020-08-09,33,Cemetery-BDN,Brandon,FALSE,Oc. dorsalis,0,6.99,0.7,72,23.3,11.8,21.1
2020-08-15,33,Cemetery-BDN,Brandon,FALSE,Oc. dorsalis,2,6.36,42.2,71,24.1,8.9,15.6
2020-08-16,34,Cemetery-BDN,Brandon,FALSE,Oc. dorsalis,3,6.22,42.8,71,24.3,9.9,13.8
2020-08-22,34,Cemetery-BDN,Brandon,FALSE,Oc. dorsalis,0,7.23,51.4,72,26.4,13.6,11.7
2020-08-23,35,Cemetery-BDN,Brandon,FALSE,Oc. dorsalis,0,7.34,51.4,73,26.6,10.8,12
2020-08-31,36,Cemetery-BDN,Brandon,FALSE,Oc. dorsalis,5,7.08,15.6,76,18.1,3.9,18.3
2020-07-09,28,Cherry Cres. Bdn,Brandon,TRUE,Oc. dorsalis,116,9.39,232.1,75,23.5,14.6,23
2020-05-30,22,Civic-BDN,Brandon,FALSE,Oc. dorsalis,8,3.8,3.1,58,21.3,-2.1,12.4
2020-05-31,23,Civic-BDN,Brandon,FALSE,Oc. dorsalis,61,3.8,3.1,57,25.8,4.7,21.1
2020-06-07,24,Civic-BDN,Brandon,FALSE,Oc. dorsalis,9,3.01,16.2,54,28.9,10.6,27.5
2020-06-13,24,Civic-BDN,Brandon,FALSE,Oc. dorsalis,2,3.89,17.1,59,26.3,5.8,25.5
2020-06-14,25,Civic-BDN,Brandon,FALSE,Oc. dorsalis,5,4.18,17.1,60,27.8,15.2,29.7
2020-06-20,25,Civic-BDN,Brandon,FALSE,Oc. dorsalis,0,4.31,18.4,66,20.1,4,9.7
2020-06-27,26,Civic-BDN,Brandon,FALSE,Oc. dorsalis,2,4.76,14.3,65,34.4,12.9,19.3
2020-07-05,28,Civic-BDN,Brandon,FALSE,Oc. dorsalis,1,8.61,226.7,74,26.8,17.1,11.2
2020-08-01,31,Civic-BDN,Brandon,FALSE,Oc. dorsalis,9,7.48,18,78,25.9,11,13
2020-08-15,33,Civic-BDN,Brandon,FALSE,Oc. dorsalis,4,6.36,42.2,71,24.1,8.9,15.6
2020-08-16,34,Civic-BDN,Brandon,FALSE,Oc. dorsalis,0,6.22,42.8,71,24.3,9.9,13.8
2020-08-23,35,Civic-BDN,Brandon,FALSE,Oc. dorsalis,6,7.34,51.4,73,26.6,10.8,12
2020-06-01,23,Cypress River 1,Cypress River,FALSE,Oc. dorsalis,5,4.75,5.6,58,30.7,15.6,25.5
2020-06-08,24,Cypress River 1,Cypress River,FALSE,Oc. dorsalis,2,4.38,21.7,54,24.6,16.5,11.5
2020-06-09,24,Cypress River 1,Cypress River,FALSE,Oc. dorsalis,0,4.75,22.2,55,18.8,11.4,13.2
2020-06-15,25,Cypress River 1,Cypress River,FALSE,Oc. dorsalis,0,5.44,24.2,58,27.6,11.1,20.5
2020-06-16,25,Cypress River 1,Cypress River,TRUE,Oc. dorsalis,0,5.17,23.6,58,31.4,8.3,16.7
2020-06-22,26,Cypress River 1,Cypress River,FALSE,Oc. dorsalis,0,5.01,6.3,62,19.3,8.6,11.6
2020-06-23,26,Cypress River 1,Cypress River,TRUE,Oc. dorsalis,0,4.54,5.6,61,24.3,7.6,7.6
2020-06-30,27,Cypress River 1,Cypress River,TRUE,Oc. dorsalis,0,6.88,11.9,64,30.6,18.7,13.9
2020-07-06,28,Cypress River 1,Cypress River,FALSE,Oc. dorsalis,0,9.72,50.1,67,26.7,14.2,11.6
2020-07-07,28,Cypress River 1,Cypress River,FALSE,Oc. dorsalis,0,10.19,50.1,67,27.7,12,9
2020-07-20,30,Cypress River 1,Cypress River,TRUE,Oc. dorsalis,20,7.53,38.9,69,22.1,10.6,5.4
2020-07-21,30,Cypress River 1,Cypress River,TRUE,Oc. dorsalis,0,7.24,80.7,71,23.2,12.5,6.3
2020-08-04,32,Cypress River 1,Cypress River,FALSE,Oc. dorsalis,0,7.09,18.8,71,23.8,10.7,10.9
2020-08-05,32,Cypress River 1,Cypress River,FALSE,Oc. dorsalis,0,7.06,18.4,71,26.7,10.8,7.3
2020-08-10,33,Cypress River 1,Cypress River,TRUE,Oc. dorsalis,0,6.27,8.1,69,25.7,11.6,20.3
2020-08-11,33,Cypress River 1,Cypress River,FALSE,Oc. dorsalis,3,6.21,8.1,68,26.6,9.6,9.3
2020-06-01,23,Cypress River 2,Cypress River,FALSE,Oc. dorsalis,1,4.75,5.6,58,30.7,15.6,25.5
2020-06-08,24,Cypress River 2,Cypress River,FALSE,Oc. dorsalis,0,4.38,21.7,54,24.6,16.5,11.5
2020-06-09,24,Cypress River 2,Cypress River,FALSE,Oc. dorsalis,1,4.75,22.2,55,18.8,11.4,13.2
2020-06-16,25,Cypress River 2,Cypress River,TRUE,Oc. dorsalis,0,5.17,23.6,58,31.4,8.3,16.7
2020-06-21,26,Cypress River 2,Cypress River,FALSE,Oc. dorsalis,0,5.54,8.6,62,17.7,9.9,13
2020-06-22,26,Cypress River 2,Cypress River,FALSE,Oc. dorsalis,0,5.01,6.3,62,19.3,8.6,11.6
2020-06-23,26,Cypress River 2,Cypress River,TRUE,Oc. dorsalis,0,4.54,5.6,61,24.3,7.6,7.6
2020-06-28,27,Cypress River 2,Cypress River,TRUE,Oc. dorsalis,0,6.18,11.9,62,31.6,20.2,20.1
2020-06-30,27,Cypress River 2,Cypress River,FALSE,Oc. dorsalis,0,6.88,11.9,64,30.6,18.7,13.9
2020-07-06,28,Cypress River 2,Cypress River,FALSE,Oc. dorsalis,0,9.72,50.1,67,26.7,14.2,11.6
2020-07-07,28,Cypress River 2,Cypress River,FALSE,Oc. dorsalis,0,10.19,50.1,67,27.7,12,9
2020-07-13,29,Cypress River 2,Cypress River,FALSE,Oc. dorsalis,0,9.8,52.7,70,25.5,13.6,15
2020-07-14,29,Cypress River 2,Cypress River,FALSE,Oc. dorsalis,0,9.4,69.6,70,23.7,11.4,22
2020-07-20,30,Cypress River 2,Cypress River,TRUE,Oc. dorsalis,12,7.53,38.9,69,22.1,10.6,5.4
2020-07-21,30,Cypress River 2,Cypress River,TRUE,Oc. dorsalis,0,7.24,80.7,71,23.2,12.5,6.3
2020-07-27,31,Cypress River 2,Cypress River,TRUE,Oc. dorsalis,0,7.66,84.4,72,25.5,13.2,12.8
2020-07-28,31,Cypress River 2,Cypress River,FALSE,Oc. dorsalis,0,7.66,67.5,72,NA,NA,7.2
